verse	token	lemma	pos
1JOHN 5.7	'[''ὅτι'', ''τρεῖς'', ''εἰσιν'', ''οἱ'', ''μαρτυροῦντες'']'	'[''ὅτι'', ''τρεῖς'', ''εἰμί'', ''ὁ'', ''μαρτυρέω'']'	'[''CON'', ''NUM'', ''VERB'', ''DET'', ''VERB'']'
1JOHN 5.8	'[''τὸ'', ''πνεῦμα'', ''καὶ'', ''τὸ'', ''ὕδωρ'', ''καὶ'', ''τὸ'', ''αἷμα'', ''καὶ'', ''οἱ'', ''τρεῖς'', ''εἰς'', ''τὸ'', ''ἕν'', ''εἰσιν'']'	'[''ὁ'', ''πνεῦμα'', ''καί'', ''ὁ'', ''ὕδωρ'', ''καί'', ''ὁ'', ''αἷμα'', ''καί'', ''ὁ'', ''τρεῖς'', ''εἰς'', ''ὁ'', ''εἷς'', ''εἰμί'']'	'[''DET'', ''NOUN'', ''CON'', ''DET'', ''NOUN'', ''CON'', ''DET'', ''NOUN'', ''CON'', ''DET'', ''NUM'', ''PREP'', ''DET'', ''NUM'', ''VERB'']'
1JOHN 5.9	'[''εἰ'', ''τὴν'', ''μαρτυρίαν'', ''τῶν'', ''ἀνθρώπων'', ''λαμβάνομεν'', ''ἡ'', ''μαρτυρία'', ''τοῦ'', ''θεοῦ'', ''μείζων'', ''ἐστίν'', ''ὅτι'', ''αὕτη'', ''ἐστὶν'', ''ἡ'', ''μαρτυρία'', ''τοῦ'', ''θεοῦ'', ''ὅτι'', ''μεμαρτύρηκεν'', ''περὶ'', ''τοῦ'', ''υἱοῦ'', ''αὐτοῦ'']'	'[''εἰ'', ''ὁ'', ''μαρτυρία'', ''ὁ'', ''ἄνθρωπος'', ''λαμβάνω'', ''ὁ'', ''μαρτυρία'', ''ὁ'', ''θεός'', ''μέγας'', ''εἰμί'', ''ὅτι'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''μαρτυρία'', ''ὁ'', ''θεός'', ''ὅτι'', ''μαρτυρέω'', ''περί'', ''ὁ'', ''υἱός'', ''αὐτός'']'	'[''CON'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''ADJ'', ''VERB'', ''CON'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''CON'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''PRON'']'
1JOHN 5.10	'[''ὁ'', ''πιστεύων'', ''εἰς'', ''τὸν'', ''υἱὸν'', ''τοῦ'', ''θεοῦ'', ''ἔχει'', ''τὴν'', ''μαρτυρίαν'', ''ἐν'', ''αὑτῷ'', ''ὁ'', ''μὴ'', ''πιστεύων'', ''τῷ'', ''θεῷ'', ''ψεύστην'', ''πεποίηκεν'', ''αὐτόν'', ''ὅτι'', ''οὐ'', ''πεπίστευκεν'', ''εἰς'', ''τὴν'', ''μαρτυρίαν'', ''ἣν'', ''μεμαρτύρηκεν'', ''ὁ'', ''θεὸς'', ''περὶ'', ''τοῦ'', ''υἱοῦ'', ''αὐτοῦ'']'	'[''ὁ'', ''πιστεύω'', ''εἰς'', ''ὁ'', ''υἱός'', ''ὁ'', ''θεός'', ''ἔχω'', ''ὁ'', ''μαρτυρία'', ''ἐν'', ''ἑαυτοῦ'', ''ὁ'', ''μή'', ''πιστεύω'', ''ὁ'', ''θεός'', ''ψεύστης'', ''ποιέω'', ''αὐτός'', ''ὅτι'', ''οὐ'', ''πιστεύω'', ''εἰς'', ''ὁ'', ''μαρτυρία'', ''ὅς'', ''μαρτυρέω'', ''ὁ'', ''θεός'', ''περί'', ''ὁ'', ''υἱός'', ''αὐτός'']'	'[''DET'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''VERB'', ''DET'', ''NOUN'', ''PREP'', ''PRON'', ''DET'', ''ADV'', ''VERB'', ''DET'', ''NOUN'', ''NOUN'', ''VERB'', ''PRON'', ''CON'', ''ADV'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''DET'', ''NOUN'', ''PREP'', ''DET'', ''NOUN'', ''PRON'']'
1JOHN 5.11	'[''καὶ'', ''αὕτη'', ''ἐστὶν'', ''ἡ'', ''μαρτυρία'', ''ὅτι'', ''ζωὴν'', ''αἰώνιον'', ''ἔδωκεν'', ''ὁ'', ''θεὸς'', ''ἡμῖν'', ''καὶ'', ''αὕτη'', ''ἡ'', ''ζωὴ'', ''ἐν'', ''τῷ'', ''υἱῷ'', ''αὐτοῦ'', ''ἐστιν'']'	'[''καί'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''μαρτυρία'', ''ὅτι'', ''ζωή'', ''αἰώνιος'', ''δίδωμι'', ''ὁ'', ''θεός'', ''ἡμεῖς'', ''καί'', ''οὗτος'', ''ὁ'', ''ζωή'', ''ἐν'', ''ὁ'', ''υἱός'', ''αὐτός'', ''εἰμί'']'	'[''CON'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''CON'', ''NOUN'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''CON'', ''DET'', ''DET'', ''NOUN'', ''PREP'', ''DET'', ''NOUN'', ''PRON'', ''VERB'']'
1JOHN 5.12	'[''ὁ'', ''ἔχων'', ''τὸν'', ''υἱὸν'', ''ἔχει'', ''τὴν'', ''ζωήν'', ''ὁ'', ''μὴ'', ''ἔχων'', ''τὸν'', ''υἱὸν'', ''τοῦ'', ''θεοῦ'', ''τὴν'', ''ζωὴν'', ''οὐκ'', ''ἔχει'']'	'[''ὁ'', ''ἔχω'', ''ὁ'', ''υἱός'', ''ἔχω'', ''ὁ'', ''ζωή'', ''ὁ'', ''μή'', ''ἔχω'', ''ὁ'', ''υἱός'', ''ὁ'', ''θεός'', ''ὁ'', ''ζωή'', ''οὐ'', ''ἔχω'']'	'[''DET'', ''VERB'', ''DET'', ''NOUN'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''ADV'', ''VERB'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''ADV'', ''VERB'']'
1JOHN 5.13	'[''ταῦτα'', ''ἔγραψα'', ''ὑμῖν'', ''ἵνα'', ''εἰδῆτε'', ''ὅτι'', ''ζωὴν'', ''ἔχετε'', ''αἰώνιον'', ''τοῖς'', ''πιστεύουσιν'', ''εἰς'', ''τὸ'', ''ὄνομα'', ''τοῦ'', ''υἱοῦ'', ''τοῦ'', ''θεοῦ'']'	'[''οὗτος'', ''γράφω'', ''ὑμεῖς'', ''ἵνα'', ''οἶδα'', ''ὅτι'', ''ζωή'', ''ἔχω'', ''αἰώνιος'', ''ὁ'', ''πιστεύω'', ''εἰς'', ''ὁ'', ''ὄνομα'', ''ὁ'', ''υἱός'', ''ὁ'', ''θεός'']'	'[''ADJ'', ''VERB'', ''PRON'', ''CON'', ''VERB'', ''CON'', ''NOUN'', ''VERB'', ''ADJ'', ''DET'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''DET'', ''NOUN'']'
1JOHN 5.14	'[''καὶ'', ''αὕτη'', ''ἐστὶν'', ''ἡ'', ''παρρησία'', ''ἣν'', ''ἔχομεν'', ''πρὸς'', ''αὐτόν'', ''ὅτι'', ''ἐάν'', ''τι'', ''αἰτώμεθα'', ''κατὰ'', ''τὸ'', ''θέλημα'', ''αὐτοῦ'', ''ἀκούει'', ''ἡμῶν'']'	'[''καί'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''παρρησία'', ''ὅς'', ''ἔχω'', ''πρός'', ''αὐτός'', ''ὅτι'', ''ἐάν'', ''τίς'', ''αἰτέω'', ''κατά'', ''ὁ'', ''θέλημα'', ''αὐτός'', ''ἀκούω'', ''ἡμεῖς'']'	'[''CON'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''PREP'', ''PRON'', ''CON'', ''CON'', ''ADJ'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''PRON'']'
1JOHN 5.15	'[''καὶ'', ''ἐὰν'', ''οἴδαμεν'', ''ὅτι'', ''ἀκούει'', ''ἡμῶν'', ''ὃ'', ''ἐὰν'', ''αἰτώμεθα'', ''οἴδαμεν'', ''ὅτι'', ''ἔχομεν'', ''τὰ'', ''αἰτήματα'', ''ἃ'', ''ᾐτήκαμεν'', ''ἀπ'', ''αὐτοῦ'']'	'[''καί'', ''ἐάν'', ''οἶδα'', ''ὅτι'', ''ἀκούω'', ''ἡμεῖς'', ''ὁ'', ''ἄν'', ''αἰτέω'', ''οἶδα'', ''ὅτι'', ''ἔχω'', ''ὁ'', ''αἴτημα'', ''ὅς'', ''αἰτέω'', ''ἀπό'', ''αὐτός'']'	'[''CON'', ''CON'', ''VERB'', ''CON'', ''VERB'', ''PRON'', ''PRON'', ''ADV'', ''VERB'', ''VERB'', ''CON'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''PREP'', ''PRON'']'
1JOHN 5.16	'[''ἐάν'', ''τις'', ''ἴδῃ'', ''τὸν'', ''ἀδελφὸν'', ''αὐτοῦ'', ''ἁμαρτάνοντα'', ''ἁμαρτίαν'', ''μὴ'', ''πρὸς'', ''θάνατον'', ''αἰτήσει'', ''καὶ'', ''δώσει'', ''αὐτῷ'', ''ζωήν'', ''τοῖς'', ''ἁμαρτάνουσιν'', ''μὴ'', ''πρὸς'', ''θάνατον'', ''ἔστιν'', ''ἁμαρτία'', ''πρὸς'', ''θάνατον'', ''οὐ'', ''περὶ'', ''ἐκείνης'', ''λέγω'', ''ἵνα'', ''ἐρωτήσῃ'']'	'[''ἐάν'', ''τίς'', ''ὁράω'', ''ὁ'', ''ἀδελφός'', ''αὐτός'', ''ἁμαρτάνω'', ''ἁμαρτία'', ''μή'', ''πρός'', ''θάνατος'', ''αἰτέω'', ''καί'', ''δίδωμι'', ''αὐτός'', ''ζωή'', ''ὁ'', ''ἁμαρτάνω'', ''μή'', ''πρός'', ''θάνατος'', ''εἰμί'', ''ἁμαρτία'', ''πρός'', ''θάνατος'', ''οὐ'', ''περί'', ''ἐκεῖνος'', ''λέγω'', ''ἵνα'', ''ἐρωτέω'']'	'[''CON'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''NOUN'', ''ADV'', ''PREP'', ''NOUN'', ''VERB'', ''CON'', ''VERB'', ''PRON'', ''NOUN'', ''DET'', ''VERB'', ''ADV'', ''PREP'', ''NOUN'', ''VERB'', ''NOUN'', ''PREP'', ''NOUN'', ''ADV'', ''PREP'', ''ADJ'', ''VERB'', ''CON'', ''VERB'']'
1JOHN 5.17	'[''πᾶσα'', ''ἀδικία'', ''ἁμαρτία'', ''ἐστίν'', ''καὶ'', ''ἔστιν'', ''ἁμαρτία'', ''οὐ'', ''πρὸς'', ''θάνατον'']'	'[''πᾶς'', ''ἀδικία'', ''ἁμαρτία'', ''εἰμί'', ''καί'', ''εἰμί'', ''ἁμαρτία'', ''οὐ'', ''πρός'', ''θάνατος'']'	'[''DET'', ''NOUN'', ''NOUN'', ''VERB'', ''CON'', ''VERB'', ''NOUN'', ''ADV'', ''PREP'', ''NOUN'']'
1JOHN 5.18	'[''οἴδαμεν'', ''ὅτι'', ''πᾶς'', ''ὁ'', ''γεγεννημένος'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''οὐχ'', ''ἁμαρτάνει'', ''ἀλλ'', ''ὁ'', ''γεννηθεὶς'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''τηρεῖ'', ''αὐτόν'', ''καὶ'', ''ὁ'', ''πονηρὸς'', ''οὐχ'', ''ἅπτεται'', ''αὐτοῦ'']'	'[''οἶδα'', ''ὅτι'', ''πᾶς'', ''ὁ'', ''γεννάω'', ''ἐκ'', ''ὁ'', ''θεός'', ''οὐ'', ''ἁμαρτάνω'', ''ἀλλά'', ''ὁ'', ''γεννάω'', ''ἐκ'', ''ὁ'', ''θεός'', ''τηρέω'', ''αὐτός'', ''καί'', ''ὁ'', ''πονηρός'', ''οὐ'', ''ἅπτω'', ''αὐτός'']'	'[''VERB'', ''CON'', ''DET'', ''DET'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''ADV'', ''VERB'', ''CON'', ''DET'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''PRON'', ''CON'', ''DET'', ''ADJ'', ''ADV'', ''VERB'', ''PRON'']'
1JOHN 5.19	'[''οἴδαμεν'', ''ὅτι'', ''ἐκ'', ''τοῦ'', ''θεοῦ'', ''ἐσμεν'', ''καὶ'', ''ὁ'', ''κόσμος'', ''ὅλος'', ''ἐν'', ''τῷ'', ''πονηρῷ'', ''κεῖται'']'	'[''οἶδα'', ''ὅτι'', ''ἐκ'', ''ὁ'', ''θεός'', ''εἰμί'', ''καί'', ''ὁ'', ''κόσμος'', ''ὅλος'', ''ἐν'', ''ὁ'', ''πονηρός'', ''κεῖμαι'']'	'[''VERB'', ''CON'', ''PREP'', ''DET'', ''NOUN'', ''VERB'', ''CON'', ''DET'', ''NOUN'', ''ADJ'', ''PREP'', ''DET'', ''ADJ'', ''VERB'']'
1JOHN 5.20	'[''οἴδαμεν'', ''δὲ'', ''ὅτι'', ''ὁ'', ''υἱὸς'', ''τοῦ'', ''θεοῦ'', ''ἥκει'', ''καὶ'', ''δέδωκεν'', ''ἡμῖν'', ''διάνοιαν'', ''ἵνα'', ''γινώσκωμεν'', ''τὸν'', ''ἀληθινόν'', ''καὶ'', ''ἐσμὲν'', ''ἐν'', ''τῷ'', ''ἀληθινῷ'', ''ἐν'', ''τῷ'', ''υἱῷ'', ''αὐτοῦ'', ''ἰησοῦ'', ''χριστῷ'', ''οὗτός'', ''ἐστιν'', ''ὁ'', ''ἀληθινὸς'', ''θεὸς'', ''καὶ'', ''ζωὴ'', ''αἰώνιος'']'	'[''οἶδα'', ''δέ'', ''ὅτι'', ''ὁ'', ''υἱός'', ''ὁ'', ''θεός'', ''ἥκω'', ''καί'', ''δίδωμι'', ''ἡμεῖς'', ''διάνοια'', ''ἵνα'', ''γινώσκω'', ''ὁ'', ''ἀληθινός'', ''καί'', ''εἰμί'', ''ἐν'', ''ὁ'', ''ἀληθινός'', ''ἐν'', ''ὁ'', ''υἱός'', ''αὐτός'', ''ἰησοῦς'', ''χριστός'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''ἀληθινός'', ''θεός'', ''καί'', ''ζωή'', ''αἰώνιος'']'	'[''VERB'', ''ADV'', ''CON'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''VERB'', ''CON'', ''VERB'', ''PRON'', ''NOUN'', ''CON'', ''VERB'', ''DET'', ''ADJ'', ''CON'', ''VERB'', ''PREP'', ''DET'', ''ADJ'', ''PREP'', ''DET'', ''NOUN'', ''PRON'', ''PROPN'', ''PROPN'', ''ADJ'', ''VERB'', ''DET'', ''ADJ'', ''NOUN'', ''CON'', ''NOUN'', ''ADJ'']'
1JOHN 5.21	'[''τεκνία'', ''φυλάξατε'', ''ἑαυτὰ'', ''ἀπὸ'', ''τῶν'', ''εἰδώλων'']'	'[''τεκνίον'', ''φυλάσσω'', ''ἑαυτοῦ'', ''ἀπό'', ''ὁ'', ''εἴδωλον'']'	'[''NOUN'', ''VERB'', ''PRON'', ''PREP'', ''DET'', ''NOUN'']'
2JOHN 1.1	'[''ὁ'', ''πρεσβύτερος'', ''ἐκλεκτῇ'', ''κυρίᾳ'', ''καὶ'', ''τοῖς'', ''τέκνοις'', ''αὐτῆς'', ''οὓς'', ''ἐγὼ'', ''ἀγαπῶ'', ''ἐν'', ''ἀληθείᾳ'', ''καὶ'', ''οὐκ'', ''ἐγὼ'', ''μόνος'', ''ἀλλὰ'', ''καὶ'', ''πάντες'', ''οἱ'', ''ἐγνωκότες'', ''τὴν'', ''ἀλήθειαν'']'	'[''ὁ'', ''πρέσβυς'', ''ἐκλεκτός'', ''κυρία'', ''καί'', ''ὁ'', ''τέκνον'', ''αὐτός'', ''ὅς'', ''ἐγώ'', ''ἀγαπάω'', ''ἐν'', ''ἀλήθεια'', ''καί'', ''οὐ'', ''ἐγώ'', ''μόνος'', ''ἀλλά'', ''καί'', ''πᾶς'', ''ὁ'', ''γιγνώσκω'', ''ὁ'', ''ἀλήθεια'']'	'[''DET'', ''ADJ'', ''ADJ'', ''NOUN'', ''CON'', ''DET'', ''NOUN'', ''PRON'', ''PRON'', ''PRON'', ''VERB'', ''PREP'', ''NOUN'', ''CON'', ''ADV'', ''PRON'', ''ADJ'', ''CON'', ''ADV'', ''DET'', ''DET'', ''VERB'', ''DET'', ''NOUN'']'
2JOHN 1.2	'[''διὰ'', ''τὴν'', ''ἀλήθειαν'', ''τὴν'', ''μένουσαν'', ''ἐν'', ''ἡμῖν'', ''καὶ'', ''μεθ'', ''ἡμῶν'', ''ἔσται'', ''εἰς'', ''τὸν'', ''αἰῶνα'']'	'[''διά'', ''ὁ'', ''ἀλήθεια'', ''ὁ'', ''μένω'', ''ἐν'', ''ἡμεῖς'', ''καί'', ''μετά'', ''ἡμεῖς'', ''εἰμί'', ''εἰς'', ''ὁ'', ''αἰών'']'	'[''PREP'', ''DET'', ''NOUN'', ''DET'', ''VERB'', ''PREP'', ''PRON'', ''CON'', ''PREP'', ''PRON'', ''VERB'', ''PREP'', ''DET'', ''NOUN'']'
2JOHN 1.3	'[''ἔσται'', ''μεθ'', ''ἡμῶν'', ''χάρις'', ''ἔλεος'', ''εἰρήνη'', ''παρὰ'', ''θεοῦ'', ''πατρός'', ''καὶ'', ''παρὰ'', ''ἰησοῦ'', ''χριστοῦ'', ''τοῦ'', ''υἱοῦ'', ''τοῦ'', ''πατρός'', ''ἐν'', ''ἀληθείᾳ'', ''καὶ'', ''ἀγάπῃ'']'	'[''εἰμί'', ''μετά'', ''ἡμεῖς'', ''χάρις'', ''ἔλεος'', ''εἰρήνη'', ''παρά'', ''θεός'', ''πατήρ'', ''καί'', ''παρά'', ''ἰησοῦς'', ''χριστός'', ''ὁ'', ''υἱός'', ''ὁ'', ''πατήρ'', ''ἐν'', ''ἀλήθεια'', ''καί'', ''ἀγάπη'']'	'[''VERB'', ''PREP'', ''PRON'', ''NOUN'', ''NOUN'', ''NOUN'', ''PREP'', ''NOUN'', ''NOUN'', ''CON'', ''PREP'', ''PROPN'', ''PROPN'', ''DET'', ''NOUN'', ''DET'', ''NOUN'', ''PREP'', ''NOUN'', ''CON'', ''NOUN'']'
2JOHN 1.4	'[''ἐχάρην'', ''λίαν'', ''ὅτι'', ''εὕρηκα'', ''ἐκ'', ''τῶν'', ''τέκνων'', ''σου'', ''περιπατοῦντας'', ''ἐν'', ''ἀληθείᾳ'', ''καθὼς'', ''ἐντολὴν'', ''ἐλάβομεν'', ''παρὰ'', ''τοῦ'', ''πατρός'']'	'[''χαίρω'', ''λίαν'', ''ὅτι'', ''εὑρίσκω'', ''ἐκ'', ''ὁ'', ''τέκνον'', ''σύ'', ''περιπατέω'', ''ἐν'', ''ἀλήθεια'', ''καθώς'', ''ἐντολή'', ''λαμβάνω'', ''παρά'', ''ὁ'', ''πατήρ'']'	'[''VERB'', ''ADV'', ''CON'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''PREP'', ''NOUN'', ''ADV'', ''NOUN'', ''VERB'', ''PREP'', ''DET'', ''NOUN'']'
2JOHN 1.5	'[''καὶ'', ''νῦν'', ''ἐρωτῶ'', ''σε'', ''κυρία'', ''οὐχ'', ''ὡς'', ''ἐντολὴν'', ''καινὴν'', ''γράφων'', ''σοι'', ''ἀλλὰ'', ''ἣν'', ''εἴχομεν'', ''ἀπ'', ''ἀρχῆς'', ''ἵνα'', ''ἀγαπῶμεν'', ''ἀλλήλους'']'	'[''καί'', ''νῦν'', ''ἐρωτάω'', ''σύ'', ''κυρία'', ''οὐ'', ''ὡς'', ''ἐντολή'', ''καινός'', ''γράφω'', ''σύ'', ''ἀλλά'', ''ὅς'', ''ἔχω'', ''ἀπό'', ''ἀρχή'', ''ἵνα'', ''ἀγαπάω'', ''ἀλλήλων'']'	'[''CON'', ''ADV'', ''VERB'', ''PRON'', ''PROPN'', ''ADV'', ''ADV'', ''NOUN'', ''ADJ'', ''VERB'', ''PRON'', ''CON'', ''PRON'', ''VERB'', ''PREP'', ''NOUN'', ''CON'', ''VERB'', ''PRON'']'
2JOHN 1.6	'[''καὶ'', ''αὕτη'', ''ἐστὶν'', ''ἡ'', ''ἀγάπη'', ''ἵνα'', ''περιπατῶμεν'', ''κατὰ'', ''τὰς'', ''ἐντολὰς'', ''αὐτοῦ'', ''αὕτη'', ''ἡ'', ''ἐντολή'', ''ἐστιν'', ''καθὼς'', ''ἠκούσατε'', ''ἀπ'', ''ἀρχῆς'', ''ἵνα'', ''ἐν'', ''αὐτῇ'', ''περιπατῆτε'']'	'[''καί'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''ἀγάπη'', ''ἵνα'', ''περιπατέω'', ''κατά'', ''ὁ'', ''ἐντολή'', ''αὐτός'', ''οὗτος'', ''ὁ'', ''ἐντολή'', ''εἰμί'', ''καθώς'', ''ἀκούω'', ''ἀπό'', ''ἀρχή'', ''ἵνα'', ''ἐν'', ''αὐτός'', ''περιπατέω'']'	'[''CON'', ''ADJ'', ''VERB'', ''DET'', ''NOUN'', ''CON'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''PRON'', ''ADJ'', ''DET'', ''NOUN'', ''VERB'', ''ADV'', ''VERB'', ''PREP'', ''NOUN'', ''CON'', ''PREP'', ''PRON'', ''VERB'']'
2JOHN 1.7	'[''ὅτι'', ''πολλοὶ'', ''πλάνοι'', ''ἐξῆλθον'', ''εἰς'', ''τὸν'', ''κόσμον'', ''οἱ'', ''μὴ'', ''ὁμολογοῦντες'', ''ἰησοῦν'', ''χριστὸν'', ''ἐρχόμενον'', ''ἐν'', ''σαρκί'', ''οὗτός'', ''ἐστιν'', ''ὁ'', ''πλάνος'', ''καὶ'', ''ὁ'', ''ἀντίχριστος'']'	'[''ὅτι'', ''πολύς'', ''πλάνος'', ''ἐξέρχομαι'', ''εἰς'', ''ὁ'', ''κόσμος'', ''ὁ'', ''μή'', ''ὁμολογέω'', ''ἰησόω'', ''χριστός'', ''ἔρχομαι'', ''ἐν'', ''σάρξ'', ''οὗτος'', ''εἰμί'', ''ὁ'', ''πλάνος'', ''καί'', ''ὁ'', ''ἀντίχριστος'']'	'[''CON'', ''ADJ'', ''ADJ'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''DET'', ''ADV'', ''VERB'', ''PROPN'', ''PROPN'', ''VERB'', ''PREP'', ''NOUN'', ''ADJ'', ''VERB'', ''DET'', ''ADJ'', ''CON'', ''DET'', ''ADJ'']'
2JOHN 1.8	'[''βλέπετε'', ''ἑαυτούς'', ''ἵνα'', ''μὴ'', ''ἀπολέσητε'', ''ἃ'', ''εἰργασάμεθα'', ''ἀλλὰ'', ''μισθὸν'', ''πλήρη'', ''ἀπολάβητε'']'	'[''βλέπω'', ''ἑαυτοῦ'', ''ἵνα'', ''μή'', ''ἀπολέω'', ''ὅς'', ''ἐργαζομαι'', ''ἀλλά'', ''μισθός'', ''πλήρης'', ''ἀπολάβω'']'	'[''VERB'', ''PRON'', ''CON'', ''ADV'', ''VERB'', ''PRON'', ''VERB'', ''CON'', ''NOUN'', ''ADJ'', ''VERB'']'
2JOHN 1.9	'[''πᾶς'', ''ὁ'', ''προάγων'', ''καὶ'', ''μὴ'', ''μένων'', ''ἐν'', ''τῇ'', ''διδαχῇ'', ''τοῦ'', ''χριστοῦ'', ''θεὸν'', ''οὐκ'', ''ἔχει'', ''ὁ'', ''μένων'', ''ἐν'', ''τῇ'', ''διδαχῇ'', ''οὗτος'', ''καὶ'', ''τὸν'', ''πατέρα'', ''καὶ'', ''τὸν'', ''υἱὸν'', ''ἔχει'']'	'[''πᾶς'', ''ὁ'', ''προάγω'', ''καί'', ''μή'', ''μένω'', ''ἐν'', ''ὁ'', ''διδαχή'', ''ὁ'', ''χριστός'', ''θεός'', ''οὐ'', ''ἔχω'', ''ὁ'', ''μένω'', ''ἐν'', ''ὁ'', ''διδαχή'', ''οὗτος'', ''καί'', ''ὁ'', ''πατήρ'', ''καί'', ''ὁ'', ''υἱός'', ''ἔχω'']'	'[''DET'', ''DET'', ''VERB'', ''CON'', ''ADV'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''DET'', ''PROPN'', ''NOUN'', ''ADV'', ''VERB'', ''DET'', ''VERB'', ''PREP'', ''DET'', ''NOUN'', ''ADJ'', ''CON'', ''DET'', ''NOUN'', ''CON'', ''DET'', ''NOUN'', ''VERB'']'
2JOHN 1.10	'[''εἴ'', ''τις'', ''ἔρχεται'', ''πρὸς'', ''ὑμᾶς'', ''καὶ'', ''ταύτην'', ''τὴν'', ''διδαχὴν'', ''οὐ'', ''φέρει'', ''μὴ'', ''λαμβάνετε'', ''αὐτὸν'', ''εἰς'', ''οἰκίαν'', ''καὶ'', ''χαίρειν'', ''αὐτῷ'', ''μὴ'', ''λέγετε'']'	'[''εἰ'', ''τίς'', ''ἔρχομαι'', ''πρός'', ''ὑμεῖς'', ''καί'', ''οὗτος'', ''ὁ'', ''διδαχή'', ''οὐ'', ''φέρω'', ''μή'', ''λαμβάνω'', ''αὐτός'', ''εἰς'', ''οἰκία'', ''καί'', ''χαίρω'', ''αὐτός'', ''μή'', ''λέγω'']'	'[''CON'', ''ADJ'', ''VERB'', ''PREP'', ''PRON'', ''CON'', ''DET'', ''DET'', ''NOUN'', ''ADV'', ''VERB'', ''ADV'', ''VERB'', ''PRON'', ''PREP'', ''NOUN'', ''CON'', ''VERB'', ''PRON'', ''ADV'', ''VERB'']'
2JOHN 1.11	'[''ὁ'', ''λέγων'', ''γὰρ'', ''αὐτῷ'', ''χαίρειν'', ''κοινωνεῖ'', ''τοῖς'', ''ἔργοις'', ''αὐτοῦ'', ''τοῖς'', ''πονηροῖς'']'	'[''ὁ'', ''λέγω'', ''γάρ'', ''αὐτός'', ''χαίρω'', ''κοινωνέω'', ''ὁ'', ''ἔργον'', ''αὐτός'', ''ὁ'', ''πονηρός'']'	'[''DET'', ''VERB'', ''ADV'', ''PRON'', ''VERB'', ''VERB'', ''DET'', ''NOUN'', ''PRON'', ''DET'', ''ADJ'']'
2JOHN 1.12	'[''πολλὰ'', ''ἔχων'', ''ὑμῖν'', ''γράφειν'', ''οὐκ'', ''ἐβουλήθην'', ''διὰ'', ''χάρτου'', ''καὶ'', ''μέλανος'', ''ἀλλὰ'', ''ἐλπίζω'', ''γενέσθαι'', ''πρὸς'', ''ὑμᾶς'', ''καὶ'', ''στόμα'', ''πρὸς'', ''στόμα'', ''λαλῆσαι'', ''ἵνα'', ''ἡ'', ''χαρὰ'', ''ὑμῶν'', ''πεπληρωμένη'', ''ᾖ'']'	'[''πολύς'', ''ἔχω'', ''ὑμεῖς'', ''γράφω'', ''οὐ'', ''βούλομαι'', ''διά'', ''χάρτης'', ''καί'', ''μέλας'', ''ἀλλά'', ''ἐλπίζω'', ''γίγνομαι'', ''πρός'', ''ὑμεῖς'', ''καί'', ''στόμα'', ''πρός'', ''στόμα'', ''λαλέω'', ''ἵνα'', ''ὁ'', ''χαρά'', ''ὑμεῖς'', ''πληρόω'', ''εἰμί'']'	'[''ADJ'', ''VERB'', ''PRON'', ''VERB'', ''ADV'', ''VERB'', ''PREP'', ''NOUN'', ''CON'', ''NOUN'', ''CON'', ''VERB'', ''VERB'', ''PREP'', ''PRON'', ''CON'', ''NOUN'', ''PREP'', ''NOUN'', ''VERB'', ''CON'', ''DET'', ''NOUN'', ''PRON'', ''VERB'', ''VERB'']'
